date,category,price,volume,returns
2024-05-29,A,111.27,14177.0,0.018786925075446985
2024-05-30,A,102.29,24556.0,0.02049503630173163
2024-05-31,A,106.6,21635.0,0.027200793857339006
2024-06-01,C,115.55,20949.0,0.01848684856892775
2024-06-02,A,83.81,20802.0,0.022627495878742934
2024-06-03,C,117.56,23238.0,0.01565817114875069
2024-06-04,,72.54,33657.0,0.006310572982329439
2024-06-05,A,106.57,43864.0,0.002790179995276282
2024-06-06,A,103.57,22001.0,-0.0037451943819480403
2024-06-07,B,87.67,33112.0,-0.023247365861194514
2024-06-08,,99.55,15508.0,-0.018106230176396173
2024-06-09,A,87.55,32305.0,-0.004640289638704193
2024-06-10,D,78.57,15048.0,0.005829043192048586
2024-06-11,D,92.93,37999.0,0.029816251960085267
2024-06-12,C,77.92,66524.0,0.00016405544248974946
2024-06-13,A,106.46,20722.0,0.02106952581755328
2024-06-14,B,77.0,7359.0,0.022586313128642416
2024-06-15,C,114.24,16746.0,-0.0036289359537758203
2024-06-16,A,76.37,40779.0,0.012893804227403678
2024-06-17,B,88.67,29043.0,
2024-06-18,A,87.51,24945.0,0.027442717881569538
2024-06-19,A,126.5,36473.0,0.013716866765318643
2024-06-20,B,106.61,28063.0,-0.022809675093767107
2024-06-21,A,95.77,40492.0,0.0042304930430769345
2024-06-22,A,109.97,34881.0,0.0339622432364776
2024-06-23,C,57.86,47138.0,-0.0026246206909340234
2024-06-24,D,99.14,26354.0,0.009954300601901361
2024-06-25,B,139.95,34635.0,0.011917576754782905
2024-06-26,C,102.65,18890.0,-0.01973245798329201
2024-06-27,D,101.36,16305.0,0.011214158984270278
2024-06-28,A,110.96,51708.0,-0.026876703040692514
2024-06-29,B,117.91,24541.0,-0.011512482128027923
2024-06-30,A,60.05,32939.0,0.02251445934988384
2024-07-01,A,66.35,23432.0,0.00813512580616716
2024-07-02,C,104.21,16427.0,-0.00508955615493054
2024-07-03,B,85.7,22147.0,0.00992922042490375
2024-07-04,B,126.24,45161.0,-0.000201844955102629
2024-07-05,A,93.7,29074.0,0.001251570047036665
2024-07-06,A,61.31,9360.0,
2024-07-07,D,74.64,19779.0,-0.013547354813182637
2024-07-08,A,45.01,53698.0,0.001806728111093814
2024-07-09,A,95.32,19793.0,-0.005245363892133058
2024-07-10,A,96.23,,-0.030712067492005113
2024-07-11,B,91.51,56756.0,-0.017409115124985993
2024-07-12,B,121.58,30983.0,0.032364128941276646
2024-07-13,B,123.97,,0.008694466291704683
2024-07-14,A,96.59,18293.0,-0.02547176602802778
2024-07-15,A,57.31,37842.0,-0.02980708751696821
2024-07-16,C,112.35,16797.0,-0.0012432780022116788
2024-07-17,B,111.11,39109.0,0.03222373066352965
2024-07-18,B,106.19,28885.0,-0.0027351626960870528
2024-07-19,B,119.63,24892.0,0.02713999106808032
2024-07-20,C,76.7,23688.0,0.008038615416373148
2024-07-21,A,140.18,20181.0,0.010425009156917873
2024-07-22,A,80.81,37153.0,-0.02571441018609139
2024-07-23,,114.98,14290.0,0.019750458434995153
2024-07-24,A,66.25,9789.0,-0.0056986407454721446
2024-07-25,C,81.39,29948.0,0.018261849072218166
2024-07-26,B,,30200.0,-0.015283399639722261
2024-07-27,C,94.78,28004.0,0.00454098695019825
2024-07-28,C,116.8,27007.0,0.00804005907875263
2024-07-29,B,104.74,18764.0,-0.0020806663315173306
2024-07-30,D,97.9,32654.0,0.009090903861723135
2024-07-31,B,127.28,21530.0,-0.004327941503850175
2024-08-01,C,95.27,17265.0,-0.011981195060825588
2024-08-02,A,64.39,18845.0,0.03310966765587929
2024-08-03,B,83.94,60495.0,
2024-08-04,B,111.02,,-0.014217294900963535
2024-08-05,A,107.91,28279.0,0.012368886111892258
2024-08-06,A,68.66,9513.0,-0.013853577094023059
2024-08-07,D,85.51,,-0.022693692873246483
2024-08-08,B,88.37,17733.0,0.021676188827979528
2024-08-09,A,92.69,7765.0,-0.03308199251294811
2024-08-10,A,72.48,26756.0,0.019537118271530825
2024-08-11,A,87.43,18214.0,-0.00405444625146117
2024-08-12,A,85.43,7710.0,-0.003230932061610573
2024-08-13,D,115.43,33516.0,0.009195024392465796
2024-08-14,B,116.18,45139.0,0.012623976239885048
2024-08-15,A,97.08,46400.0,-0.015526863536578166
2024-08-16,B,92.16,26356.0,0.015354512175001268
2024-08-17,A,102.8,22539.0,0.003267410760504468
2024-08-18,A,83.67,42790.0,-0.02412109585736076
2024-08-19,C,77.06,51082.0,-0.0023974896715947837
2024-08-20,B,,38823.0,0.028625580311178518
2024-08-21,D,87.3,13756.0,0.03453189596491393
2024-08-22,B,76.73,24359.0,
2024-08-23,B,103.24,27440.0,-0.0228068697633674
2024-08-24,C,114.59,8912.0,0.010812138049117764
2024-08-25,D,68.26,27852.0,0.018017218077183858
2024-08-26,C,100.5,68630.0,0.015514159666374441
2024-08-27,D,95.6,30332.0,0.016699085773758365
2024-08-28,C,106.83,46014.0,0.008265261584950617
2024-08-29,C,99.74,24135.0,-0.00044824677661087393
2024-08-30,A,70.93,21234.0,-0.011167349918080369
2024-08-31,C,74.75,26652.0,-0.03695871037002993
2024-09-01,B,100.59,14648.0,0.0077928353342670165
2024-09-02,B,120.58,13603.0,0.0047210568730437705
2024-09-03,B,55.72,41487.0,0.012151516856496323
2024-09-04,D,106.91,,-0.025750873865857882
2024-09-05,D,123.79,13419.0,0.013900333786301206
2024-09-06,A,96.94,35739.0,0.042090901892415544
2024-09-07,C,111.0,21089.0,0.0025690026155582267
2024-09-08,C,85.94,26105.0,-0.00023330638413081653
2024-09-09,A,97.61,27725.0,0.00718004712171402
2024-09-10,A,67.58,36213.0,0.04164674049420676
2024-09-11,A,53.11,22956.0,-0.019472955233997818
2024-09-12,C,118.86,44581.0,0.005064138667878099
2024-09-13,B,80.3,25711.0,-0.014993148445952884
2024-09-14,D,90.89,30094.0,-0.0099400944168999
2024-09-15,B,72.27,14521.0,
2024-09-16,D,71.8,64817.0,0.027946464832271176
2024-09-17,B,96.52,27859.0,0.03701981201377474
2024-09-18,C,85.41,31460.0,0.009962842892534126
2024-09-19,A,107.56,9856.0,-0.006531894460469706
2024-09-20,B,109.05,14598.0,0.05085477733277037
2024-09-21,C,106.42,40902.0,-0.007551089626590404
2024-09-22,D,104.77,25423.0,-0.010422718287194748
2024-09-23,C,131.56,8460.0,-0.034498860891574536
2024-09-24,A,78.65,37017.0,
2024-09-25,A,98.9,16782.0,0.020364911847425882
2024-09-26,,122.65,44607.0,0.04935611072232892
2024-09-27,A,125.29,21080.0,-0.026790467044362515
2024-09-28,B,71.56,24400.0,0.030163416149582192
2024-09-29,C,93.75,39714.0,0.002402710367322548
2024-09-30,C,127.16,14062.0,0.01712200433600273
2024-10-01,C,110.16,13407.0,-0.03195554282208942
2024-10-02,C,103.91,19965.0,0.030361636453305946
2024-10-03,C,,33309.0,0.01673033502663661
2024-10-04,A,92.32,11322.0,0.00022179930427564955
2024-10-05,A,105.76,9566.0,0.013902253753222429
2024-10-06,B,,33251.0,-0.014309906020844983
2024-10-07,C,99.15,16293.0,-0.010588801711633986
2024-10-08,A,101.57,18103.0,-0.008268892272507926
2024-10-09,B,86.44,8704.0,-0.03605455723380556
2024-10-10,B,110.64,15685.0,0.018235169884067343
2024-10-11,A,158.28,21943.0,0.024831872283651326
2024-10-12,B,64.46,35073.0,-0.013026882995276833
2024-10-13,C,106.48,14978.0,0.007964060318896377
2024-10-14,B,84.8,50447.0,-0.004310809492584726
2024-10-15,A,111.55,15642.0,0.00756547924162061
2024-10-16,C,100.93,,-0.011551544824220585
2024-10-17,A,115.24,47509.0,-0.016668503121752717
2024-10-18,C,123.51,24482.0,0.022041497720474854
2024-10-19,A,103.85,16713.0,-0.00027741170248985186
2024-10-20,B,122.64,20382.0,0.041442179017069515
2024-10-21,,53.11,43327.0,0.0019261992958827993
2024-10-22,A,131.81,45848.0,-0.017521560807009843
2024-10-23,C,107.5,14641.0,0.02553881752871878
2024-10-24,A,121.56,21564.0,0.013616003282920397
2024-10-25,A,75.6,23042.0,0.015537457273928471
2024-10-26,A,83.38,13451.0,0.024812013577358374
2024-10-27,C,102.92,21421.0,-0.01205592587691589
2024-10-28,C,99.66,22085.0,-0.001545066179705751
2024-10-29,D,105.66,38952.0,-0.0024289966297558643
2024-10-30,A,121.69,40284.0,-0.02481493073831237
2024-10-31,B,64.7,18683.0,-0.00427180300316487
2024-11-01,A,119.48,19791.0,0.027727589157536484
2024-11-02,,100.17,30703.0,0.00574676207587694
2024-11-03,D,95.92,16438.0,-0.025921226556899754
2024-11-04,C,70.58,29564.0,-0.0301167882332987
2024-11-05,B,110.06,21079.0,0.034295521174965427
2024-11-06,A,51.72,,-0.0008063802051025998
2024-11-07,D,112.97,13651.0,-0.011948204114032347
2024-11-08,B,70.16,,-0.004479835297940062
2024-11-09,A,101.07,20369.0,-0.028546155086346642
2024-11-10,A,97.62,50019.0,0.029461902990232398
2024-11-11,A,123.39,17037.0,-0.006861058751720593
2024-11-12,A,96.43,25478.0,
2024-11-13,A,86.12,72863.0,0.002033034288946303
2024-11-14,B,,12981.0,0.029590639491368798
2024-11-15,B,,8527.0,0.006133889980861708
2024-11-16,A,110.73,41910.0,0.01806465325738152
2024-11-17,B,92.29,14568.0,0.015381860921766737
2024-11-18,D,95.27,21799.0,0.013465821325039415
2024-11-19,C,68.66,16432.0,0.007958689543654212
2024-11-20,B,107.77,25186.0,-0.0036570143223116983
2024-11-21,A,64.8,13694.0,0.03930869383145721
2024-11-22,C,115.04,20131.0,-0.017138739701918013
2024-11-23,A,102.57,27581.0,0.0010861528468631939
2024-11-24,A,147.74,13304.0,0.001297717504151909
2024-11-25,D,78.0,15521.0,0.009048815066870431
2024-11-26,B,97.95,18514.0,-0.0075894529178900235
2024-11-27,C,135.97,10781.0,0.007294926111791756
2024-11-28,B,123.83,17831.0,-0.0023768517040593227
2024-11-29,B,86.08,23374.0,-0.030639050348757982
2024-11-30,A,104.48,18037.0,0.0011910457251369292
2024-12-01,A,100.04,19231.0,-0.021011306660603035
2024-12-02,A,105.64,21808.0,-0.03368771524897802
2024-12-03,A,86.03,15869.0,0.003737466413787699
2024-12-04,,98.21,31117.0,0.010757666840391329
2024-12-05,A,68.04,45160.0,0.011533960842091528
2024-12-06,B,102.7,17462.0,0.012343414140393884
2024-12-07,C,109.0,28073.0,-0.03765178041881221
2024-12-08,C,95.45,19539.0,-0.02622033855814939
2024-12-09,B,67.7,26442.0,0.04047042873627342
2024-12-10,B,119.77,48189.0,-0.019944175201540723
2024-12-11,D,107.29,28405.0,0.013216820622733782
2024-12-12,B,85.48,9075.0,-0.01273875243331692
2024-12-13,C,94.39,27639.0,0.0025934547853512895
2024-12-14,D,69.99,40799.0,-0.011665084045471882
2024-12-15,C,79.49,19716.0,0.012230823092392897
2024-12-16,A,89.24,36236.0,0.003735482346333981
2024-12-17,B,124.57,15598.0,-0.007965795472884674
2024-12-18,A,87.21,10480.0,-0.020003442393614207
2024-12-19,B,,23637.0,0.006355483949850221
2024-12-20,D,89.23,9152.0,-0.0232543759808518
2024-12-21,B,104.96,19537.0,0.00954962084241677
2024-12-22,B,97.17,41915.0,0.053529698180738
2024-12-23,A,117.46,8477.0,0.02800340102524024
2024-12-24,D,89.3,11617.0,0.015366957737883259
2024-12-25,A,,,-0.0007121459548229533
2024-12-26,A,72.36,21340.0,
2024-12-27,A,89.36,18345.0,-0.025445727918003685
2024-12-28,A,75.02,44336.0,0.02665585712205427
2024-12-29,B,108.2,35495.0,-0.014795121602495596
2024-12-30,B,90.68,28215.0,-0.012985041963280933
2024-12-31,A,147.49,23690.0,-0.002313009513680429
2025-01-01,A,65.25,26812.0,-0.020240925176931095
2025-01-02,A,,14314.0,-0.023535374691032725
2025-01-03,A,77.44,33813.0,-9.481455628436442e-06
2025-01-04,A,90.13,12631.0,-0.016830589093440724
2025-01-05,B,102.83,33446.0,-0.013820371595577897
2025-01-06,A,53.49,39857.0,-0.014623820522940121
2025-01-07,A,104.74,24475.0,0.011447204276689372
2025-01-08,A,138.06,20168.0,-0.0036425138099071457
2025-01-09,B,90.93,26907.0,-0.002571439357877074
2025-01-10,A,105.2,5267.0,0.012938917946177665
2025-01-11,A,120.5,25620.0,-0.001840792164658803
2025-01-12,C,96.72,20812.0,-0.004565075369143457
2025-01-13,A,88.38,21475.0,0.010409007111403416
2025-01-14,B,54.49,,0.01436395687115262
2025-01-15,B,112.82,21218.0,-0.0019414699901720836
2025-01-16,A,97.74,12455.0,0.0026121555124104323
2025-01-17,B,79.75,20522.0,-0.014635804594666561
2025-01-18,C,102.53,22783.0,-0.01621366086329051
2025-01-19,C,88.33,23329.0,0.016382950039336153
2025-01-20,A,89.43,23883.0,0.009898841250892434
2025-01-21,A,112.13,37037.0,0.010105968768331523
2025-01-22,A,73.23,12797.0,0.006617086974510445
2025-01-23,B,120.95,24049.0,0.0019240655162990716
2025-01-24,B,72.05,41980.0,0.014928237816455386
2025-01-25,A,86.75,9252.0,0.019702175220455677
2025-01-26,A,138.46,24096.0,0.019224560103812953
2025-01-27,D,122.55,16437.0,-0.0010155583189197367
2025-01-28,A,101.95,18299.0,0.028739854598176764
2025-01-29,B,81.19,14010.0,0.005569213634646424
2025-01-30,C,,20236.0,0.01364752385131597
2025-01-31,A,101.47,55305.0,0.006641757816697595
2025-02-01,A,100.75,11705.0,0.005940134149683482
2025-02-02,A,98.18,12273.0,-0.013715039805006393
2025-02-03,D,99.38,11487.0,0.015027016766896523
2025-02-04,A,95.71,52245.0,0.057905887898152784
2025-02-05,A,71.16,17480.0,-0.0064959014958016655
2025-02-06,A,89.67,21745.0,0.002419894308498963
2025-02-07,A,118.29,18008.0,-0.007924105286945246
2025-02-08,B,72.63,13736.0,-0.008760398031238691
2025-02-09,A,96.21,19583.0,0.03188898956237346
2025-02-10,B,83.6,75291.0,-0.012459420354549295
2025-02-11,B,102.23,44180.0,-0.008481609467327227
2025-02-12,C,,14379.0,-0.030749856474626025
2025-02-13,A,129.55,30448.0,-0.014152234490844948
2025-02-14,C,110.13,14533.0,
2025-02-15,B,73.76,9061.0,0.013636093984238578
2025-02-16,A,113.42,36671.0,
2025-02-17,C,84.51,39341.0,-0.006333575873010443
2025-02-18,C,88.46,37161.0,-0.03233515865980475
2025-02-19,A,106.28,17414.0,0.018999993288594665
2025-02-20,D,90.17,20264.0,-0.013538499178603138
2025-02-21,B,117.86,32044.0,0.026986938611070807
2025-02-22,B,84.51,26789.0,-0.004640580955798894
2025-02-23,D,87.62,18091.0,-0.011636313781655614
2025-02-24,A,86.87,9803.0,-0.0025591511149137295
2025-02-25,C,88.69,23316.0,0.016155535218723743
2025-02-26,A,121.98,37778.0,-0.0035484126151131288
2025-02-27,C,112.58,12102.0,
2025-02-28,B,134.2,30314.0,-0.0029766320595774366
2025-03-01,A,145.35,25997.0,-0.024437103690017697
2025-03-02,B,79.39,32050.0,0.008940632045879603
2025-03-03,A,101.41,34063.0,-0.034734531876898206
2025-03-04,A,76.48,15564.0,
2025-03-05,A,84.45,9813.0,0.016187704176614866
2025-03-06,A,87.4,16869.0,0.007060965658654336
2025-03-07,A,78.86,34357.0,0.012806411459727805
2025-03-08,A,78.96,16797.0,-0.00030091345437618217
2025-03-09,C,97.11,15568.0,0.024394923619710338
2025-03-10,C,75.67,8860.0,0.01949398393539584
2025-03-11,C,116.84,52908.0,0.009922820084953491
2025-03-12,A,81.64,33284.0,0.01955091554627086
2025-03-13,C,156.19,32368.0,0.016008471088071536
2025-03-14,B,90.97,35734.0,-0.007789270266937805
2025-03-15,A,,29388.0,-0.025877978233826673
2025-03-16,A,74.09,19493.0,0.009407242516852477
2025-03-17,B,134.12,20294.0,0.011921784616628572
2025-03-18,A,122.39,17786.0,0.02280943982277131
2025-03-19,B,105.94,82237.0,-0.01772642550090587
2025-03-20,D,73.06,29084.0,-0.017128621185543265
2025-03-21,A,104.21,17467.0,0.010198005326155408
2025-03-22,A,77.57,27798.0,-0.0004233397770617329
2025-03-23,D,129.25,13287.0,-0.03671523221142256
2025-03-24,B,,46735.0,0.008502163275083815
2025-03-25,A,101.91,15826.0,-0.03604845829977909
2025-03-26,C,51.27,,-0.017905131037467523
2025-03-27,C,80.33,37533.0,0.028033627457202143
2025-03-28,B,113.76,26699.0,0.037497580356142306
2025-03-29,B,124.26,23091.0,-0.023313127369439232
2025-03-30,A,122.18,22145.0,-0.005587830748253885
2025-03-31,A,68.16,21413.0,0.0018524504615741197
2025-04-01,B,106.03,16508.0,0.036624538551631364
2025-04-02,A,120.31,17593.0,-0.00885737895648803
2025-04-03,B,66.83,46156.0,-0.008537680460665564
2025-04-04,C,99.84,20862.0,0.03197451116925724
2025-04-05,A,105.48,14870.0,-0.006495783054365161
2025-04-06,B,93.98,17015.0,0.015444034179329151
2025-04-07,A,62.96,38184.0,-0.02854285930224855
2025-04-08,C,93.49,30878.0,-0.0024246548818465247
2025-04-09,A,93.45,29148.0,-0.03219193676652809
2025-04-10,B,97.04,19365.0,-0.020108675619114086
2025-04-11,B,88.73,29339.0,0.017784027103045268
2025-04-12,A,91.14,15966.0,1.8921782657472987e-06
2025-04-13,B,99.21,19345.0,-0.0053821148110594925
2025-04-14,C,108.85,35771.0,-0.01397499247961835
2025-04-15,B,93.91,34102.0,-0.0034131214648256553
2025-04-16,C,91.81,13481.0,0.007022263342013873
2025-04-17,D,101.85,14360.0,0.020658324129235236
2025-04-18,B,61.58,23256.0,-0.05150293368193604
2025-04-19,B,109.54,52211.0,-0.015635223485256193
2025-04-20,A,99.99,8452.0,0.004181924843780114
2025-04-21,C,100.79,25315.0,-0.0009772623192457171
2025-04-22,B,119.21,11069.0,0.009067524850534501
2025-04-23,B,60.94,16039.0,0.006350805722531077
2025-04-24,A,60.52,18357.0,-0.005097357259868145
2025-04-25,C,105.48,17849.0,-0.00953706391974354
2025-04-26,A,99.86,16866.0,-0.003910029794710018
2025-04-27,B,103.4,22105.0,0.023974846996454854
2025-04-28,A,90.76,16854.0,-0.013640158658114288
2025-04-29,D,113.29,10601.0,-0.0002561344628791097
2025-04-30,A,118.65,32530.0,0.00466684427996842
2025-05-01,A,109.68,32094.0,0.03220701859748916
2025-05-02,C,94.78,33576.0,-0.005006165164726265
2025-05-03,D,57.85,10194.0,0.02017613312021922
2025-05-04,A,115.38,25577.0,0.025639588065300447
2025-05-05,B,124.43,30883.0,-0.00027508529981296504
2025-05-06,C,112.89,13152.0,-0.0032143795815352504
2025-05-07,,82.41,22127.0,-0.005581073440964322
2025-05-08,A,113.48,20782.0,-0.004116462684851647
2025-05-09,B,117.21,55330.0,0.018084797211536656
2025-05-10,C,131.18,57655.0,0.005620199545110278
2025-05-11,C,82.48,9583.0,0.0057057941833973886
2025-05-12,C,95.47,76646.0,-0.021504470207596698
2025-05-13,B,114.95,13938.0,-0.01834980154750469
2025-05-14,A,101.15,35966.0,0.0438689364955396
2025-05-15,D,77.65,35783.0,
2025-05-16,C,108.29,13388.0,-0.014495439911567203
2025-05-17,C,111.57,28187.0,0.02962198331178595
2025-05-18,A,101.76,20873.0,0.006636170973671042
2025-05-19,A,104.39,29061.0,0.012563098337290433
2025-05-20,C,,24719.0,-0.0017609415056306717
2025-05-21,A,129.57,40061.0,-0.0053734618115360835
2025-05-22,D,81.99,22872.0,-0.0023917274499458074
2025-05-23,A,88.25,20253.0,-0.026654763405972535
2025-05-24,C,100.22,38102.0,-0.0007585481883979495
2025-05-25,C,117.58,29442.0,0.006920661540852347
2025-05-26,A,70.05,31758.0,0.03800926467687508
2025-05-27,A,73.79,15799.0,0.00271998130010431
2025-05-28,B,59.25,13060.0,-0.0456835408442061
2025-05-29,B,100.65,16583.0,-0.0008797086556924284
2025-05-30,B,77.63,16148.0,0.05579008266216612
2025-05-31,B,92.31,32633.0,0.018327324699700796
2025-06-01,D,113.23,35882.0,-0.015217778876171772
2025-06-02,B,87.17,20382.0,0.012822130288611136
2025-06-03,A,104.63,45046.0,-0.013840268497794808
2025-06-04,A,94.01,43662.0,-0.02607615039093715
2025-06-05,A,113.44,24877.0,-0.005967387264681444
2025-06-06,A,109.5,14604.0,0.0028305287847772242
2025-06-07,A,86.16,48420.0,-0.03644311004866792
2025-06-08,B,96.63,21364.0,-0.021983185810772715
2025-06-09,A,120.87,23460.0,0.0012067112636470945
2025-06-10,D,107.87,18586.0,-0.007163463519779084
2025-06-11,A,72.06,14116.0,0.008896225422921816
2025-06-12,A,113.11,10568.0,-0.02329336654617123
2025-06-13,,78.31,30225.0,0.015282274971066014
2025-06-14,C,128.25,,-0.0226751819412039
2025-06-15,A,120.48,101698.0,0.0338546860387526
2025-06-16,A,,12796.0,-0.03331516568756633
2025-06-17,A,103.14,11746.0,-0.02085108540766825
2025-06-18,B,95.82,28426.0,
2025-06-19,B,113.57,47318.0,0.03428466502995276
2025-06-20,A,92.58,22749.0,0.007300860722323415
2025-06-21,A,104.71,29322.0,0.012257158403647824
2025-06-22,B,117.44,8762.0,0.0013507380334611696
2025-06-23,D,88.76,15697.0,-0.019527969082303868
2025-06-24,B,87.68,12876.0,-0.008802766964787587
2025-06-25,B,76.11,,-0.023238194399625534
2025-06-26,A,78.71,23353.0,-0.02457419935553743
2025-06-27,A,63.43,7176.0,0.009034978386394929
2025-06-28,A,114.6,11371.0,-0.021463559641759233
2025-06-29,C,136.18,16838.0,0.007391080134467228
2025-06-30,C,128.51,14535.0,-0.02503645504442195
2025-07-01,D,67.48,26854.0,0.006927660402335094
2025-07-02,D,114.5,25662.0,-0.00877365137925925
2025-07-03,D,128.44,34437.0,0.02913231067301289
2025-07-04,D,90.86,32086.0,0.0074743779115813
2025-07-05,A,102.03,38964.0,0.02571565785988283
2025-07-06,A,59.84,22005.0,-0.01411293432850385
2025-07-07,A,105.33,25635.0,0.002122866804883346
2025-07-08,B,78.73,28445.0,-0.018621743162325566
2025-07-09,A,103.99,23643.0,-0.007272104854888362
2025-07-10,C,68.78,18059.0,-0.004242084454892582
2025-07-11,B,110.86,18653.0,-0.013517164413742785
2025-07-12,B,120.49,14635.0,-0.023310057176913902
2025-07-13,A,84.34,27195.0,
2025-07-14,A,77.26,21015.0,-0.045794962314147945
2025-07-15,A,56.88,15810.0,-0.020126929270069156
2025-07-16,C,94.67,15817.0,0.013549877933436892
2025-07-17,B,88.37,12025.0,-0.03096997064026566
2025-07-18,C,68.98,35933.0,-0.0263624569250661
2025-07-19,A,109.06,22909.0,0.036817971424658306
2025-07-20,A,91.0,14308.0,-0.011729920996965081
2025-07-21,B,78.49,33000.0,0.007420920183296716
2025-07-22,C,88.91,16643.0,0.013846342930009893
2025-07-23,C,121.43,10902.0,0.014250522595625606
2025-07-24,A,112.06,36702.0,-0.029446284612161193
2025-07-25,D,97.4,16838.0,-0.0036211935979898044
2025-07-26,A,112.38,17953.0,-0.03136454539036784
2025-07-27,C,76.78,22484.0,0.04992635717820647
2025-07-28,A,100.65,38999.0,-0.030897505280312
2025-07-29,A,102.95,22248.0,-0.019956804377396404
2025-07-30,C,90.6,12093.0,-0.019812017096830094
2025-07-31,A,108.71,28909.0,-0.028933209534457608
2025-08-01,B,84.39,17283.0,0.02805187819513091
2025-08-02,B,110.2,56611.0,0.04944895802166992
2025-08-03,A,111.04,22014.0,-0.008514982386252347
2025-08-04,C,41.66,7204.0,-0.025408462936888202
2025-08-05,C,123.81,26335.0,-0.043738509974520424
2025-08-06,C,39.05,58238.0,-0.00388217437044203
2025-08-07,A,87.68,48434.0,-0.0053273084632288765
2025-08-08,B,120.51,55021.0,-0.01202592252720289
2025-08-09,A,93.65,13228.0,0.005427505079524568
2025-08-10,A,70.68,34754.0,0.008903462856309725
2025-08-11,A,78.13,15352.0,0.007461665158758013
2025-08-12,D,120.54,24640.0,-0.005322497439369744
2025-08-13,C,61.57,11655.0,-0.021032436591485237
2025-08-14,C,122.58,15958.0,0.014316661956134319
2025-08-15,B,98.9,15707.0,0.0012502751884306091
2025-08-16,,76.15,34519.0,0.018767150496693006
2025-08-17,B,88.34,32871.0,0.01680151098944463
2025-08-18,B,79.66,25296.0,-0.02743524138094231
2025-08-19,B,117.32,11212.0,-0.027684444149152065
2025-08-20,A,114.65,18848.0,-0.014110814374810567
2025-08-21,A,65.62,15167.0,-0.020125308165813358
2025-08-22,D,91.93,34024.0,0.016105035519522016
2025-08-23,B,82.74,39699.0,0.008026193519758355
2025-08-24,D,125.87,37353.0,0.022983679875706216
2025-08-25,A,73.0,15099.0,0.008929736348218364
2025-08-26,B,132.08,5598.0,0.00517299163746738
2025-08-27,A,99.33,9104.0,0.02499459560688341
2025-08-28,A,76.76,44838.0,0.01039454679470097
2025-08-29,A,86.45,18022.0,0.0023620192687543763
2025-08-30,A,83.97,15133.0,0.03060906067861371
2025-08-31,D,74.51,50077.0,0.0033036176630558012
2025-09-01,A,101.9,41463.0,-0.005086812098358433
2025-09-02,B,75.44,22297.0,-0.015756465175552993
2025-09-03,B,56.39,19020.0,
2025-09-04,B,92.41,20618.0,0.02574101083684938
2025-09-05,B,63.94,24675.0,-1.1748028668601357e-05
2025-09-06,A,84.96,49021.0,0.027158312475596774
2025-09-07,D,81.82,27207.0,-0.03840030063943152
2025-09-08,C,82.58,31666.0,-0.00010906749615829589
2025-09-09,C,140.02,39522.0,0.00019810175791127617
2025-09-10,B,101.13,12273.0,-0.01353988744814694
2025-09-11,A,104.91,32126.0,0.048677220759637464
2025-09-12,D,64.47,19009.0,-0.0003238526537752233
2025-09-13,A,86.92,6260.0,-0.007154615432088666
2025-09-14,A,104.31,7600.0,0.0015192422686701003
2025-09-15,A,79.51,13239.0,
2025-09-16,C,118.16,28727.0,-0.014197358506898301
2025-09-17,B,75.95,23316.0,0.020664799388908084
2025-09-18,C,94.27,24153.0,-0.011578907098655493
2025-09-19,C,88.28,58423.0,-0.015577503256005428
2025-09-20,A,103.29,11677.0,0.027190512730288007
2025-09-21,D,,21726.0,0.02780508801903658
2025-09-22,,94.58,25647.0,0.011339809443222836
2025-09-23,B,95.28,15242.0,-0.008102346680773347
2025-09-24,A,85.31,22340.0,-0.0037894213023264706
2025-09-25,D,109.7,9897.0,-0.01508299923149918
2025-09-26,A,104.77,44576.0,
