date,category,price,volume,returns,log_price,rolling_return_mean_5,cat_A,cat_B,cat_C,cat_D
2023-09-30,A,131.04,18911,-0.02203187066815912,4.883104906984992,0.009567876411375052,True,False,False,False
2023-10-01,B,125.54,40728,0.023273194134825977,4.840558463718739,0.011839340198940434,False,True,False,False
2023-10-02,B,79.97,14720,-0.016053862292696397,4.394078715698023,0.004039257711589686,False,True,False,False
2023-10-03,A,133.67,10972,0.006190835311430768,4.9028273414619505,0.0021122977059357543,True,False,False,False
2023-10-04,A,,35287,0.006164923739944538,,-0.0004913559549308448,True,False,False,False
2023-10-05,B,120.9,28173,0.01070245117739162,4.803201036487226,0.006055508414179304,False,True,False,False
2023-10-06,C,101.36,16151,0.007739133521203811,4.628496011291588,0.0029486962914548704,False,False,True,False
2023-10-07,C,91.76,9985,-0.01587619957049446,4.530015512387331,0.0029842288358952578,False,False,True,False
2023-10-08,A,63.85,15179,-0.025997348245914324,4.172076910762453,-0.0034534078755737605,True,False,False,False
2023-10-09,A,96.57,21432,0.01844697359923537,4.580570069119859,-0.0009969979037155942,True,False,False,False
2023-10-10,A,68.81,39451,0.004716691550378311,4.24577726598231,-0.002194149829118256,True,False,False,False
2023-10-11,A,119.35,13117,0.023987536819156358,4.790404164229081,0.0010555308304722537,True,False,False,False
2023-10-12,B,130.34,21115,0.00010534131624264037,4.8777893807628265,0.004251839007819674,False,True,False,False
2023-10-13,B,84.06,30870,-0.027103287213539207,4.443356889825488,0.004030651214294697,False,True,False,False
2023-10-14,A,106.04,6696,0.020322593620082124,4.673202596379919,0.004405775218464048,True,False,False,False
2023-10-15,A,85.49,36934,-0.006407412193222141,4.460028800318421,0.002180954469743958,True,False,False,False
2023-10-16,B,87.43,12194,0.007840069148420423,4.482211278587644,-0.001048539064403229,False,True,False,False
2023-10-17,A,115.49,26003,-0.011949188569590385,4.757805432411685,-0.003459445041569834,True,False,False,False
2023-10-18,C,99.23,24917,0.033886034204673815,4.607467545036775,0.00873841924207277,False,False,True,False
2023-10-19,A,134.79,37884,-0.01653129648366394,4.911109574710704,0.0013676412213235573,True,False,False,False
2023-10-20,D,90.36,29011,-0.005748595082123493,4.5148077459077,0.001499404643543287,False,False,False,True
2023-10-21,A,119.99,6710,0.0031489740539463276,4.7957078975533864,0.0005611856246484678,True,False,False,False
2023-10-22,C,101.95,14877,-0.020843646541739164,4.634243433473799,-0.0012177059697812882,False,False,True,False
2023-10-23,D,115.92,23602,0.0076103905717519035,4.761489940243045,-0.00647283469636567,False,False,False,True
2023-10-24,D,91.06,19980,0.033238209549349806,4.5224405383890955,0.003481066510237079,False,False,False,True
2023-10-25,C,99.01,27967,-0.008809243213874208,4.605270180988425,0.002868936883886936,False,False,True,False
2023-10-26,C,97.69,32685,0.00890285638063451,4.591983624183916,0.004019713349224572,False,False,True,False
2023-10-27,B,83.28,29858,-0.053988707720771106,4.434144588935989,-0.0026092988865818153,False,True,False,False
2023-10-28,C,113.24,19788,0.00022141599030318687,4.738301498591274,-0.004087093802871559,False,False,True,False
2023-10-29,A,113.0,8750,-0.0052608457185241075,4.736198448394496,-0.011786904856446342,True,False,False,False
2023-10-30,B,111.87,17540,-0.015369952048207697,4.726236713967535,-0.01309904662331304,False,True,False,False
2023-10-31,B,130.74,27124,0.022629009392570645,4.880830283212547,-0.010353816020925815,False,True,False,False
2023-11-01,C,128.99,12769,-0.005524873632476564,4.867457524419928,-0.0006610492032669057,False,False,True,False
2023-11-02,B,92.5,30201,-0.0025495497418717493,4.537961436294641,-0.001215242349701893,False,True,False,False
2023-11-03,A,107.46,34689,-0.006543857495781423,4.686381441412914,-0.001471844705153356,True,False,False,False
2023-11-04,B,87.53,23468,-0.03733631743530153,4.483341477622957,-0.005865117782572123,False,True,False,False
2023-11-05,A,100.47,4760,-0.02163972880153922,4.6197631882909915,-0.014718865421394094,True,False,False,False
2023-11-06,A,88.01,11625,0.020221869722404327,4.48874872297084,-0.009569516750417919,True,False,False,False
2023-11-07,B,132.4,56562,-0.041199012937599436,4.893352133481524,-0.017299409389563456,False,True,False,False
2023-11-08,B,107.27,16759,-0.014326306992314113,4.684628107322807,-0.018855899288869993,False,True,False,False
2023-11-09,A,95.64,8167,-0.006994401125795277,4.570992734186505,-0.012787516026968742,True,False,False,False
2023-11-10,A,123.87,40848,0.03587243734583131,4.827273196127054,-0.0012850827974946368,True,False,False,False
2023-11-11,A,56.59,22174,0.01637207530992738,4.053348941518581,-0.0020550416799900266,True,False,False,False
2023-11-12,A,59.72,38271,-0.010143410541061992,4.106273133087375,0.004156078799317462,True,False,False,False
2023-11-13,A,115.92,25297,0.027090273942311022,4.761489940243045,0.012439394986242488,True,False,False,False
2023-11-14,B,101.21,27702,-0.013810316410022394,4.627029520340985,0.011076211929397065,False,True,False,False
2023-11-15,A,105.01,26410,0.02118199607468011,4.663533429285006,0.008138123675166826,True,False,False,False
2023-11-16,D,73.47,31217,-0.026177544918460312,4.310396359722554,-0.0003718003705107123,False,False,False,True
2023-11-17,D,99.54,68783,0.022465156635783145,4.610555658264429,0.006149913064858315,False,False,False,True
2023-11-18,B,140.07,35792,-0.007122672909419712,4.949256221086411,-0.0006926763054878318,False,True,False,False
2023-11-19,A,116.48,9994,-0.019570084818825394,4.766268106330419,-0.001844629987248432,True,False,False,False
2023-11-20,B,103.39,27538,-0.003342872261526281,4.648133885420207,-0.0067496036544897105,False,True,False,False
2023-11-21,C,91.22,38977,0.006546883594404297,4.52417702677856,-0.00020471795191678854,False,False,True,False
2023-11-22,B,92.11,40189,-0.008894968610514243,4.533781589900438,-0.006476743001176266,False,True,False,False
2023-11-23,C,57.42,17795,0.012079070119906474,4.067658296959595,-0.0026363943953110285,False,False,True,False
2023-11-24,B,105.15,39437,-0.010659877673281349,4.664853188149265,-0.0008543529662022195,False,True,False,False
2023-11-25,B,116.91,35026,0.01340744787862716,4.769921621588582,0.0024957110618284684,False,True,False,False
2023-11-26,A,68.49,79718,0.009844441240731992,4.241182857326236,0.0031552225910940076,True,False,False,False
2023-11-27,C,86.77,15138,-0.00021846109415870046,4.474719756604026,0.004890524094365116,False,False,True,False
2023-11-28,A,76.85,17090,-0.007827646247318996,4.354783898280007,0.000909180820920022,True,False,False,False
2023-11-29,B,80.69,18900,0.004030815915305323,4.4029315953537775,0.003847319538637356,False,True,False,False
2023-11-30,C,101.07,17238,0.012005074860673984,4.625658852415407,0.0035668449350467215,False,False,True,False
2023-12-01,A,58.31,14114,0.04223598305463217,4.082777925850635,0.010045153297826757,True,False,False,False
2023-12-02,B,112.29,5533,0.01978840843596362,4.729950902885397,0.014046527203851222,False,True,False,False
2023-12-03,A,115.08,17723,0.020519798996316826,4.754279608575932,0.019716016252578385,True,False,False,False
2023-12-04,C,94.98,26494,0.06277024389720567,4.564139836430099,0.031463901848958455,False,False,True,False
2023-12-05,A,50.39,17212,0.011319169535356884,3.9394436010041383,0.031326720783895035,True,False,False,False
2023-12-06,D,80.07,57970,0.010692870226234046,4.395312978999615,0.025018098218215414,False,False,False,True
2023-12-07,A,124.66,22174,0.015080301486433082,4.833579846974801,0.024076476828309303,True,False,False,False
2023-12-08,D,44.44,42003,-0.01917931955176506,3.816392774412896,0.016136653118692924,False,False,False,True
2023-12-09,C,93.05,25102,-0.007878032728375124,4.54382655574704,0.0020069977935767654,False,False,True,False
2023-12-10,B,76.4,33296,-0.00912338533384668,4.3489867805956814,-0.0020815131802639475,False,True,False,False
2023-12-11,C,116.09,25326,0.013952279544391235,4.762942869860633,-0.0014296313166325097,False,False,True,False
2023-12-12,C,86.5,43668,-0.0024834912444239737,4.471638793363569,-0.004942389862803921,False,False,True,False
2023-12-13,D,108.08,22651,0.003764468509486056,4.692081557977388,-0.00035363225055369746,False,False,False,True
2023-12-14,A,111.31,28227,0.022749092402969292,4.721262904974945,0.005771792775715186,True,False,False,False
2023-12-15,B,136.72,26454,0.018263014774082778,4.925222638470323,0.011249072797301076,False,True,False,False
2023-12-16,A,95.94,19069,-0.0022344200608249406,4.57409223041723,0.008011732876257841,True,False,False,False
2023-12-17,B,107.52,26970,-0.012399901937564448,4.686934487790731,0.0060284507376297475,False,True,False,False
2023-12-18,A,70.3,67318,0.023705494633063772,4.26689632742025,0.010016655962345291,True,False,False,False
2023-12-19,B,123.81,19241,0.016477823618197315,4.826792580930363,0.008762402205390896,False,True,False,False
2023-12-20,B,84.79,27166,-0.031125136365907642,4.451902449584874,-0.0011152280226071885,False,True,False,False
2023-12-21,B,88.78,41311,-0.005263078778165616,4.497362233353786,-0.0017209597660753236,False,True,False,False
2023-12-22,B,99.56,38953,0.004310309240335248,4.610754564281992,0.0016210824695046158,False,True,False,False
2023-12-23,C,68.74,22155,0.016576594342420627,4.2447740412475055,0.00019530241137598672,False,False,True,False
2023-12-24,C,104.58,6689,0.019202029898795426,4.65946895939547,0.0007401436674956089,False,False,True,False
2023-12-25,B,119.35,28519,0.00667812002350947,4.790404164229081,0.00830079494537903,False,True,False,False
2023-12-26,B,105.86,7260,0.012704950627177119,4.671519566529625,0.01189440082644758,False,True,False,False
2023-12-27,D,68.22,45934,0.002282736047563073,4.237289838207198,0.011488886187893144,False,False,False,True
2023-12-28,A,97.52,23974,-0.012477033763611214,4.590259573252337,0.0056781605666867754,True,False,False,False
2023-12-29,A,114.84,36309,-0.00422528782082508,4.752209928637407,0.0009926970227626742,True,False,False,False
2023-12-30,A,62.44,14029,0.0013798237328021654,4.150094577326593,-6.696223537878661e-05,True,False,False,False
2023-12-31,B,78.5,10134,0.00030641499962820256,4.375757021660286,-0.0025466693608885696,False,True,False,False
2024-01-01,B,117.53,25093,-0.036711458088869414,4.775166093091409,-0.010345508188175067,False,True,False,False
2024-01-02,C,105.4,21659,-0.006949666698588624,4.667205576907544,-0.00924003477517055,False,False,True,False
2024-01-03,B,108.24,17226,0.0021241130617830374,4.693547296605504,-0.007970154598648926,False,True,False,False
2024-01-04,A,137.19,22978,-0.00462739983811402,4.928629549815393,-0.009171599312832162,True,False,False,False
2024-01-05,C,109.37,87879,-0.003936475910231715,4.703838357784793,-0.010020177494804147,False,False,True,False
2024-01-06,C,113.16,33431,0.010759827416091747,4.737600973168581,-0.0005259203938119149,False,False,True,False
2024-01-07,A,154.21,37225,-0.020579143740972677,5.044779038663093,-0.0032518158022887254,True,False,False,False
2024-01-08,A,95.72,33589,-0.031560844279024225,4.571820206306537,-0.009988807270450178,True,False,False,False
2024-01-09,A,84.04,46153,-0.005963395816733497,4.443121734033692,-0.010256006466174073,True,False,False,False
2024-01-10,A,108.56,20029,0.016282288110035792,4.696472344394877,-0.006212253662120573,True,False,False,False
2024-01-11,A,108.78,7884,0.03475106078973277,4.698478363121743,-0.0014140069873923675,True,False,False,False
2024-01-12,D,89.47,20044,0.0166425647818948,4.50501830403765,0.006030334717181128,False,False,False,True
2024-01-13,B,79.35,33053,-0.028365275197376943,4.386392092183521,0.006669448533510584,False,True,False,False
2024-01-14,A,146.2,13562,-0.0036473447875354234,4.991792206294776,0.007132658739350199,True,False,False,False
2024-01-15,C,106.54,20167,0.0061326876216305885,4.6778628713815325,0.005102738641669159,False,False,True,False
2024-01-16,B,85.35,15585,0.004551822338471844,4.458408804592688,-0.0009371090485830273,False,True,False,False
2024-01-17,D,118.32,46677,0.01178609105885748,4.781808959646548,-0.0019084037931904913,False,False,False,True
2024-01-18,C,97.82,32039,-0.017340978929215215,4.593300013417604,0.00029645546044185375,False,False,True,False
2024-01-19,B,94.94,30508,0.0022988617510148524,4.563722996073918,0.001485696768151909,False,True,False,False
2024-01-20,A,111.25,30055,0.00940645659552258,4.720728526622364,0.0021404505629303073,True,False,False,False
2024-01-21,D,74.16,21620,0.01751341906607319,4.319619174545265,0.0047327699084505764,False,False,False,True
2024-01-22,C,107.05,24313,-0.01511436333225584,4.682594082952895,-0.0006473209697720875,False,False,True,False
2024-01-23,D,138.26,12178,-0.00590313734485796,4.936342689514401,0.0016402473470993634,False,False,False,True
2024-01-24,A,,7381,-0.05307635360146681,,-0.009434795723396968,True,False,False,False
2024-01-25,C,92.48,23742,-0.011429239351555483,4.537747509670657,-0.013601934912812582,False,False,True,False
2024-01-26,B,89.86,25899,-0.00948829785942086,4.509319860331257,-0.019002278297911394,False,True,False,False
2024-01-27,A,91.79,40321,-0.019391690163348862,4.530338875365088,-0.019857743664129995,True,False,False,False
2024-01-28,B,94.92,48323,0.0043122430046530335,4.5635145107192585,-0.017814667594227798,False,True,False,False
2024-01-29,B,92.44,48290,-0.00011890864090536462,4.537319519079917,-0.007223178602115509,False,True,False,False
2024-01-30,A,118.33,13372,-0.04418427755155223,4.781892764381564,-0.013774186242114858,True,False,False,False
2024-01-31,B,65.34,18469,0.005310159386035129,4.1947930335189065,-0.01081449479302366,False,True,False,False
2024-02-01,C,117.24,28005,-0.01756648261578055,4.772716457199891,-0.010449453283509996,False,False,True,False
2024-02-02,A,92.41,78116,0.010713779183810303,4.5369984058847574,-0.009169146047678543,True,False,False,False
2024-02-03,B,107.54,46168,-0.02463702495457331,4.6871187686352584,-0.01407276931041213,False,True,False,False
2024-02-04,B,,38549,0.0016001307706188024,,-0.004915887645977926,False,True,False,False
2024-02-05,A,126.57,18144,-0.004663266577730118,4.848665233550198,-0.0069105728387309755,True,False,False,False
2024-02-06,D,124.91,14163,0.007062037699006607,4.835567366013609,-0.0019848687757735442,False,False,False,True
2024-02-07,C,119.19,32677,0.003493945553026937,4.7890738239646975,-0.003428835501930217,False,False,True,False
2024-02-08,A,69.7,12703,-0.004103283500429089,4.258445572902527,0.0006779127888986269,True,False,False,False
2024-02-09,D,116.58,19551,-0.029725446280884894,4.7671189529741085,-0.005587202621402112,False,False,False,True
2024-02-10,C,108.1,20797,-0.02854415926922063,4.692264892839025,-0.010363381159700214,False,False,True,False
2024-02-11,A,,48847,-0.01067773878184438,,-0.013911336455870412,True,False,False,False
2024-02-12,C,99.51,18446,0.0008344023214082606,4.610257225036649,-0.01444324510219415,False,False,True,False
2024-02-13,A,107.29,6505,-0.01116495894398234,4.6848128136402885,-0.015855580190904797,True,False,False,False
2024-02-14,D,111.12,28345,0.013504238611589312,4.719569726296587,-0.007209643212409957,False,False,False,True
2024-02-15,B,103.55,15529,-0.004584418384233673,4.649665425874643,-0.0024176950354125653,False,True,False,False
2024-02-16,B,105.82,22501,-0.018300254495590206,4.671145174911624,-0.003942198178161731,False,True,False,False
2024-02-17,A,129.47,21091,-0.004561925859758187,4.871143315277656,-0.00502146381439502,True,False,False,False
2024-02-18,C,124.52,19209,0.005517196726331048,4.832465108424777,-0.0016850326803323427,False,False,True,False
2024-02-19,A,42.66,32701,0.007497694376491689,3.7764323511217976,-0.0028863415273518676,True,False,False,False
2024-02-20,A,93.65,10234,0.03856758263986259,4.550185877655332,0.005744058677467385,True,False,False,False
2024-02-21,A,96.71,17008,-0.01237818680006839,4.582003907956252,0.006928472216571749,True,False,False,False
2024-02-22,C,,31008,-0.0004695732318080077,,0.007746942742161785,False,False,True,False
2024-02-23,A,101.88,16203,0.009522478936388527,4.633563260489309,0.00854799918417328,True,False,False,False
2024-02-24,D,124.98,9853,0.0005315408159836935,4.836123164193783,0.007154768472071681,False,False,False,True
2024-02-25,B,78.27,30769,-0.009012362919773063,4.372859746849064,-0.0023612206398554493,False,True,False,False
2024-02-26,A,106.73,38620,-0.02998514352688487,4.679628096906101,-0.005882611985218745,True,False,False,False
2024-02-27,A,81.68,21536,-0.009216691181060312,4.414977734813568,-0.007632035575069207,True,False,False,False
2024-02-28,A,86.56,8263,-0.02047404825435602,4.472324272654662,-0.013631341013218116,True,False,False,False
2024-02-29,B,129.55,31350,-0.03353213362247557,4.871756295145138,-0.02044407590090997,False,True,False,False
2024-03-01,C,89.15,9605,-0.01491357683341173,4.501474949649326,-0.021624318683637702,False,False,True,False
2024-03-02,A,109.24,25703,-0.01994183441532909,4.7026598072653485,-0.019615656861326543,True,False,False,False
2024-03-03,C,62.58,14133,0.012675730905858964,4.152298955482657,-0.015237172443942692,False,False,True,False
2024-03-04,A,137.25,12333,0.013021836748285876,4.929063640402444,-0.008537995443414312,True,False,False,False
2024-03-05,C,112.05,17659,-0.017077585791617497,4.727830198723979,-0.005247085877242696,False,False,True,False
2024-03-06,D,96.35,20097,-0.004204572611262423,4.578312731818208,-0.003105285032812835,False,False,False,True
2024-03-07,C,111.51,15960,-0.03616485324225071,4.72304210658298,-0.006349888798197159,False,False,True,False
2024-03-08,B,71.8,29565,-0.008886799003653884,4.28771595520264,-0.01066239478009973,False,True,False,False
2024-03-09,C,123.65,17623,0.008979638014046911,4.825509809969567,-0.011470834526947521,False,False,True,False
2024-03-10,A,93.52,35957,0.017498757792282056,4.548811452318707,-0.00455556581016761,True,False,False,False
2024-03-11,A,95.92,25351,-0.013260941633826278,4.573885895948325,-0.006366839614680382,True,False,False,False
2024-03-12,A,90.17,15540,0.022037097210550395,4.5127258955968115,0.005273550475879839,True,False,False,False
2024-03-13,B,,14285,-0.029313838430269433,,0.0011881425905567288,False,True,False,False
2024-03-14,C,113.89,9664,-0.02395255598287585,4.743975148865274,-0.005398296208827823,False,False,True,False
2024-03-15,B,105.12,25472,0.015193237312757527,4.664570529269539,-0.0058594003047327285,False,True,False,False
2024-03-16,C,113.03,18447,0.034422424571264945,4.736461571669267,0.0036772729362855154,False,False,True,False
2024-03-17,A,99.82,6727,0.010868639763673908,4.6133367486544845,0.0014435814469102178,True,False,False,False
2024-03-18,C,110.26,16850,0.00019315226931975154,4.711869804647147,0.007344979586828055,False,False,True,False
2024-03-19,A,91.62,14037,-0.04290367493044417,4.528505101052606,0.0035547557973143904,True,False,False,False
2024-03-20,A,144.59,48428,-0.039448941120869586,4.9807944520852345,-0.007373679889411032,True,False,False,False
2024-03-21,C,68.64,9401,0.0035881907379173793,4.243339114899988,-0.013540526656080543,False,False,True,False
2024-03-22,D,125.22,10714,-0.006161253391423491,4.838026416156094,-0.016946505287100025,False,False,False,True
2024-03-23,B,127.36,38368,-0.02111670364304236,4.8548388162416565,-0.021208476469572447,False,True,False,False
2024-03-24,A,82.96,43407,0.0023106516166010145,4.430340494952432,-0.01216561116016341,True,False,False,False
2024-03-25,B,144.59,15176,0.0033026273501561916,4.9807944520852345,-0.0036152974659582546,False,True,False,False
2024-03-26,A,119.91,16057,0.019888317370805455,4.795046467186156,-0.0003552721393806392,True,False,False,False
2024-03-27,C,119.42,29974,0.0037320456602540158,4.790985632036302,0.001623387670954862,False,False,True,False
2024-03-28,C,100.56,6880,0.02556788736668769,4.620649756836477,0.010960305872900871,False,False,True,False
2024-03-29,A,95.66,8685,0.0011598805909762673,4.571199666416938,0.010730151667775923,True,False,False,False
2024-03-30,A,95.81,19141,-0.001306699896146722,4.57275029473198,0.00980828621851534,True,False,False,False
2024-03-31,A,107.81,47807,0.022286243724943647,4.689603241962921,0.010287871489342978,True,False,False,False
2024-04-01,D,128.02,17714,-0.01856881760082869,4.859967431104096,0.0058276988371264386,False,False,False,True
2024-04-02,B,103.63,23166,0.05728894906532323,4.6504303173929555,0.012171911176853546,False,True,False,False
2024-04-03,C,81.77,38827,0.008505149563334716,4.416065676897304,0.013640964971325237,False,False,True,False
2024-04-04,B,116.49,63161,0.008616585056753463,4.766353223579481,0.015625621961905273,False,True,False,False
2024-04-05,B,118.42,16507,0.01150191947945195,4.782646691118846,0.013468757112806934,False,True,False,False
2024-04-06,A,113.09,21841,0.03854272950663285,4.736987610608278,0.02489106653429924,True,False,False,False
2024-04-07,D,114.91,54777,0.016850148233452135,4.752814027900653,0.01680330636792502,False,False,False,True
2024-04-08,A,94.58,10289,-0.031101119580078475,4.559963593150012,0.008882052539242383,True,False,False,False
2024-04-09,B,81.42,36819,0.02906940769535009,4.411828125910671,0.01297261706696171,False,True,False,False
2024-04-10,B,82.64,13237,-0.005817931588900345,4.426521874560433,0.00950864685329125,False,True,False,False
2024-04-11,B,67.29,23184,0.0031431014567864695,4.223763342972998,0.002428721243321972,False,True,False,False
2024-04-12,D,104.74,19510,-0.02458507944350533,4.660983250807304,-0.005858324292069521,False,False,False,True
2024-04-13,A,98.33,13643,0.011524040362477915,4.598447640227264,0.002666707696441757,True,False,False,False
2024-04-14,B,91.2,13473,-0.012027485801351046,4.523960130562548,-0.00555267100289847,False,True,False,False
2024-04-15,B,40.89,25291,0.003003392759869475,3.7350471349589434,-0.003788406133144506,False,True,False,False
2024-04-16,B,75.05,36234,-0.00468198010721566,4.331391018705302,-0.005353422445944932,False,True,False,False
2024-04-17,A,122.42,20643,0.03950025603471704,4.815593172892921,0.007463644649699541,True,False,False,False
2024-04-18,A,86.71,22812,0.04064520600291179,4.47403591796329,0.013287877777786316,True,False,False,False
2024-04-19,A,107.21,29307,0.0019302634042948279,4.684073783583557,0.016079427618915492,True,False,False,False
2024-04-20,A,72.19,13550,0.002279554227377095,4.293058799613136,0.015934659912417014,True,False,False,False
2024-04-21,B,128.77,31883,-0.006468859326990302,4.8657636527491395,0.015577284068462089,False,True,False,False
2024-04-22,B,97.12,33178,0.023120125830055724,4.5861912193902885,0.012301258027529825,False,True,False,False
2024-04-23,B,105.8,80968,-0.005578397406667543,4.6709579265260945,0.003056537345613958,False,True,False,False
2024-04-24,B,146.52,18250,-0.007426745492913987,4.993963759808284,0.0011851355661721946,False,True,False,False
2024-04-25,B,130.33,17517,0.020571857273299292,4.877713239597068,0.004843596175356634,False,True,False,False
2024-04-26,A,93.87,32353,-0.009765981906332988,4.5525075334047855,0.0041841716594880965,True,False,False,False
2024-04-27,B,88.14,33175,0.00024489931102938836,4.49020816751841,-0.0003908736443171706,False,True,False,False
2024-04-28,A,93.49,16855,-0.030626215630219854,4.548494008794535,-0.005400437289027633,True,False,False,False
2024-04-29,A,110.2,18005,0.015083806902463338,4.711330381816482,-0.0008983268099521678,True,False,False,False
2024-04-30,B,97.9,28870,0.03981733878363738,4.594109238628667,0.0029507694921154493,False,True,False,False
2024-05-01,B,92.1,14562,0.015424507455995839,4.533674184283021,0.007988867364581214,False,True,False,False
2024-05-02,A,129.34,17939,0.0302359833509461,4.870146420904234,0.013987084172564557,True,False,False,False
2024-05-03,B,97.72,23035,-0.015922042723546616,4.592287560157078,0.016927918753899207,False,True,False,False
2024-05-04,B,145.99,36241,0.005726485640564014,4.990364557253896,0.01505645450151934,False,True,False,False
2024-05-05,C,101.81,16280,-0.01786319848738779,4.632882624554627,0.003520347047314306,False,False,True,False
2024-05-06,B,135.71,8767,-0.0035553109116268572,4.9178618939439005,-0.0002756166262102332,False,True,False,False
2024-05-07,B,107.15,8448,0.016444229547050097,4.683519152399068,-0.0030339673869894334,False,True,False,False
2024-05-08,A,119.26,11734,0.0030364122620659727,4.789656065611423,0.0007577236101330842,True,False,False,False
2024-05-09,C,85.51,11423,-0.027252820452024432,4.460260014192283,-0.005838137608384605,False,False,True,False
2024-05-10,B,82.92,20387,-0.025300582110755067,4.4298639640880415,-0.00732561433305806,False,True,False,False
2024-05-11,B,109.19,12155,-0.026623278629815474,4.702206148499686,-0.011939207876695784,False,True,False,False
2024-05-12,B,119.77,15500,0.010829051798791806,4.793887910287284,-0.013062243426347441,False,True,False,False
2024-05-13,A,100.81,14957,0.04227789071313336,4.623108331119105,-0.005213947736133965,True,False,False,False
2024-05-14,B,74.27,17672,0.028249164880004257,4.321081649046441,0.0058864493302717745,False,True,False,False
2024-05-15,C,72.79,42670,-0.036919703982921284,4.301223221070275,0.003562624955838531,False,False,True,False
2024-05-16,C,71.46,30667,0.02942151876139568,4.283034685466931,0.014771584434080762,False,False,True,False
2024-05-17,D,64.65,22204,0.019728008340292945,4.184337600748806,0.01655137574238099,False,False,False,True
2024-05-18,B,102.19,17491,-0.029905998910575153,4.636571949127623,0.0021145978176392863,False,True,False,False
2024-05-19,B,122.5,17736,-0.00506403233420995,4.816241156068032,-0.004548041625203556,False,True,False,False
2024-05-20,C,99.73,25948,0.022910448229916194,4.612443669954589,0.007417988817363941,False,False,True,False
2024-05-21,A,54.79,29498,0.012008670218695706,4.021594641857437,0.003935419108823945,True,False,False,False
2024-05-22,C,96.18,13991,-0.025181901047759712,4.576564928977757,-0.005046562768786586,False,False,True,False
2024-05-23,B,96.74,22431,0.013214843115923885,4.582310891842009,0.0035776056365132217,False,True,False,False
2024-05-24,A,141.92,7975,-0.041750011921611756,4.962285033155209,-0.0037595902809671395,True,False,False,False
2024-05-25,A,70.86,24486,-0.0034564435151442276,4.274719781685373,-0.009032968629979224,True,False,False,False
2024-05-26,C,92.19,32243,0.023759135388000976,4.534640419797564,-0.006682875596118169,False,False,True,False
2024-05-27,A,134.12,19148,0.0013678843114263966,4.906163272499545,-0.0013729185242809475,True,False,False,False
2024-05-28,A,109.0,54625,-0.008978750999238918,4.700480365792417,-0.0058116373473135075,True,False,False,False
2024-05-29,A,111.27,14177,0.018786925075446985,4.720906684470688,0.00629575005209824,True,False,False,False
2024-05-30,A,102.29,24556,0.02049503630173163,4.637540566018542,0.011086046015473413,True,False,False,False
2024-05-31,A,106.6,21635,0.027200793857339006,4.678420647727684,0.011774377709341017,True,False,False,False
2024-06-01,C,115.55,20949,0.01848684856892775,4.758320365481766,0.015198170560841287,False,False,True,False
2024-06-02,A,83.81,20802,0.022627495878742934,4.440413460373609,0.021519419936437658,True,False,False,False
2024-06-03,C,117.56,23238,0.01565817114875069,4.775419161547776,0.0208936691510984,False,False,True,False
2024-06-04,C,72.54,33657,0.006310572982329439,4.297829475873126,0.018056776487217964,False,False,True,False
2024-06-05,A,106.57,43864,0.002790179995276282,4.678141798443914,0.013174653714805418,True,False,False,False
2024-06-06,A,103.57,22001,-0.0037451943819480403,4.649856703610498,0.008728245124630258,True,False,False,False
2024-06-07,B,87.67,33112,-0.023247365861194514,4.484921613391916,-0.0004467272233572309,False,True,False,False
2024-06-08,A,99.55,15508,-0.018106230176396173,4.610655116218661,-0.007199607488386603,True,False,False,False
2024-06-09,A,87.55,32305,-0.004640289638704193,4.4835673642288425,-0.009389780012593331,True,False,False,False
2024-06-10,D,78.57,15048,0.005829043192048586,4.3766371373894435,-0.008782007373238868,False,False,False,True
2024-06-11,D,92.93,37999,0.029816251960085267,4.542549824006424,-0.002069718104832208,False,False,False,True
2024-06-12,C,77.92,66524,0.00016405544248974946,4.368434681154414,0.002612566155904645,False,False,True,False
2024-06-13,A,106.46,20722,0.02106952581755328,4.677118685300675,0.010447717354694536,True,False,False,False
2024-06-14,B,77.0,7359,0.022586313128642416,4.356708826689592,0.015893037908163855,False,True,False,False
2024-06-15,C,114.24,16746,-0.0036289359537758203,4.7470169102163275,0.014001442078998973,False,False,True,False
2024-06-16,A,76.37,40779,0.012893804227403678,4.348599108561364,0.010616952532462658,True,False,False,False
2024-06-17,B,88.67,29043,-0.0038705608344972303,4.4961362649639565,0.009810029277065263,False,True,False,False
2024-06-18,A,87.51,24945,0.027442717881569538,4.483115539980786,0.011084667689868512,True,False,False,False
2024-06-19,A,126.5,36473,0.013716866765318643,4.848116364598481,0.00931077841720376,True,False,False,False
2024-06-20,B,106.61,28063,-0.022809675093767107,4.678513580212301,0.0054746305892055015,False,True,False,False
2024-06-21,A,95.77,40492,0.0042304930430769345,4.572337028892851,0.003741968352340153,True,False,False,False
2024-06-22,A,109.97,34881,0.0339622432364776,4.709259894512472,0.01130852916653512,True,False,False,False
2024-06-23,C,57.86,47138,-0.0026246206909340234,4.075161742805327,0.005295061452034406,False,False,True,False
2024-06-24,D,99.14,26354,0.009954300601901361,4.606569206901798,0.004542548219350949,False,False,False,True
2024-06-25,B,139.95,34635,0.011917576754782905,4.948405217560121,0.011487998589060952,False,True,False,False
2024-06-26,C,102.65,18890,-0.01973245798329201,4.641019838881789,0.006695408383787163,False,False,True,False
2024-06-27,D,101.36,16305,0.011214158984270278,4.628496011291588,0.0021457915333456994,False,False,False,True
